date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:22:59	30324/30324	---M--	200	added ('OK')	image/png	etag:%22204ac1c6e-7674-4d8d5974ecc40%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/14aSheetTabs01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/14aSheetTabs01.png	(from http://openoffice3.web.fc2.com/)
01:23:00	29541/29541	---M--	200	added ('OK')	image/png	etag:%2220ea44a32-7365-4d9120f77f0c0%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/14a2HasSheetTabs01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/14a2HasSheetTabs01.png	(from http://openoffice3.web.fc2.com/)
01:23:03	30406/30406	---M--	200	added ('OK')	image/png	etag:%222053da4cf-76c6-4d8d5977c9300%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/15aShowAnchor02.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/15aShowAnchor02.png	(from http://openoffice3.web.fc2.com/)
01:23:04	30107/30107	---M--	200	added ('OK')	image/png	etag:%22205364516-759b-4d8d5976d50c0%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/15aShowAnchor01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/15aShowAnchor01.png	(from http://openoffice3.web.fc2.com/)
01:23:04	27372/27372	---M--	200	added ('OK')	image/png	etag:%222053da4e5-6aec-4d8d5979b1780%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16aShowDrawing02.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16aShowDrawing02.png	(from http://openoffice3.web.fc2.com/)
01:23:04	27313/27313	---M--	200	added ('OK')	image/png	etag:%222053da4e1-6ab1-4d8d5978bd540%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16aShowDrawing01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16aShowDrawing01.png	(from http://openoffice3.web.fc2.com/)
01:23:05	13593/13593	---M--	200	added ('OK')	image/png	etag:%2220ea44a34-3519-4d9120f77f0c0%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16bShowHelpLines01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/16bShowHelpLines01.png	(from http://openoffice3.web.fc2.com/)
01:23:09	28614/28614	---M--	200	added ('OK')	image/png	etag:%222053da4e7-6fc6-4d8d597aa59c0%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/17aShowObjects01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/17aShowObjects01.png	(from http://openoffice3.web.fc2.com/)
01:23:09	38809/38809	---M--	200	added ('OK')	image/png	etag:%222053e4d64-9799-4d8d597b99c00%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/17aShowObjects02.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/17aShowObjects02.png	(from http://openoffice3.web.fc2.com/)
01:23:10	35382/35382	---M--	200	added ('OK')	image/png	etag:%22203b832fc-8a36-4d8e9ee4017c0%22	http://openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/18aShowFormulas01.png	/Users/flow/websites/OpenOffice-macros/openoffice3.web.fc2.com/OOoBasic_pic/02calc/08View/18aShowFormulas01.png	(from http://openoffice3.web.fc2.com/)
